;  Age	   M/Ms  Teff(K)   L/Ls   log(g)  R(Gcm)   D       Li     J       H       K       L        M     NIRC335
;   0.001  0.0005   628.   -5.37    2.65   12.25  1.0000  1.0000  16.339  16.846  16.966  13.396  13.836  16.110
   0.009  0.3500  3395.   -1.11    4.16   56.81  0.0000  0.9810   5.659   5.037   4.820   4.486   4.536   4.650
   0.009  0.4000  3451.   -1.02    4.16   60.56  0.0000  0.9370   5.469   4.837   4.625   4.313   4.370   4.464
   0.009  0.4500  3503.   -0.94    4.16   64.33  0.0000  0.8510   5.289   4.648   4.441   4.149   4.214   4.290
   0.009  0.5000  3555.   -0.88    4.16   67.59  0.0000  0.6920   5.135   4.486   4.284   4.012   4.082   4.136
   0.009  0.5700  3617.   -0.79    4.16   72.25  0.0000  0.4750   4.937   4.277   4.082   3.833   3.910   3.938
   0.009  0.6000  3642.   -0.75    4.16   74.06  0.0000  0.4310   4.861   4.197   4.006   3.766   3.845   3.866
   0.009  0.6200  3656.   -0.73    4.16   75.38  0.0000  0.4270   4.810   4.144   3.955   3.720   3.801   3.817
   0.009  0.7000  3714.   -0.66    4.16   79.74  0.0000  0.4750   4.638   3.964   3.782   3.569   3.655   3.652
   0.009  0.7500  3753.   -0.61    4.16   82.73  0.0000  0.5580   4.524   3.845   3.669   3.470   3.560   3.545
   0.009  0.8000  3790.   -0.56    4.16   85.20  0.0000  0.6300   4.428   3.746   3.574   3.388   3.482   3.455
   0.009  0.8500  3830.   -0.52    4.16   88.03  0.0000  0.7090   4.323   3.637   3.471   3.299   3.396   3.360
   0.009  0.9000  3872.   -0.47    4.16   90.44  0.0000  0.7740   4.229   3.542   3.382   3.222   3.323   3.279
   0.009  0.9500  3917.   -0.42    4.16   93.53  0.0000  0.8370   4.117   3.428   3.275   3.129   3.234   3.181
   0.009  1.0000  3993.   -0.37    4.16   95.80  0.0000  0.8750   4.002   3.317   3.173   3.046   3.157   3.086
   0.009  1.0500  4054.   -0.32    4.16   97.94  0.0000  0.8990   3.903   3.226   3.089   2.975   3.089   3.006
   0.009  1.1000  4114.   -0.28    4.16  100.51  0.0000  0.9230   3.798   3.127   2.997   2.896   3.014   2.920
   0.009  1.1500  4178.   -0.23    4.16  103.05  0.0000  0.9420   3.696   3.026   2.906   2.821   2.941   2.841
   0.009  1.2000  4250.   -0.18    4.15  105.85  0.0000  0.9590   3.581   2.926   2.813   2.739   2.860   2.755
   0.009  1.3000  4403.   -0.06    4.13  112.95  0.0000  0.9800   3.327   2.710   2.611   2.553   2.667   2.564
   0.009  1.4000  4606.    0.09    4.10  121.90  0.0000  0.9900   3.025   2.473   2.385   2.333   2.433   2.341
   0.010  0.0020   746.   -5.30    3.47    9.44  1.0000  1.0000  15.913  16.156  16.073  13.088  13.498  15.14
   0.010  0.0030   920.   -4.91    3.63    9.65  1.0000  1.0000  14.904  14.683  14.677  12.086  12.647  13.85
   0.010  0.0040  1064.   -4.64    3.74    9.84  1.0000  1.0000  14.769  13.558  13.527  11.161  12.101  12.06
   0.010  0.0050  1193.   -4.43    3.82   10.03  1.0000  1.0000  14.496  13.060  12.743  10.605  11.612  11.34
   0.010  0.0060  1316.   -4.24    3.88   10.21  1.0000  1.0000  13.787  12.568  12.145  10.263  11.326  10.74
   0.010  0.0070  1426.   -4.09    3.94   10.37  1.0000  1.0000  13.348  12.345  11.784  10.062  10.962  10.51
   0.010  0.0080  1536.   -3.94    3.98   10.57  1.0000  1.0000  12.980  11.990  11.363   9.829  10.496  10.22
   0.010  0.0090  1635.   -3.82    4.01   10.76  1.0000  1.0000  12.741  11.621  10.905   9.552  10.094   9.967
   0.010  0.0100  1731.   -3.70    4.04   10.97  1.0000  1.0000  12.350  11.287  10.611   9.362   9.823   9.804
   0.010  0.0120  1915.   -3.49    4.08   11.50  0.9800  1.0000  11.371  10.692  10.253   9.168   9.522   9.609
   0.010  0.0150  2188.   -3.13    4.05   13.38  0.7950  1.0000  10.409   9.874   9.496   8.609   8.881   9.035
   0.010  0.0200  2442.   -2.71    3.95   17.35  0.4305  1.0000   9.426   8.891   8.517   7.789   7.900   8.145
   0.010  0.0300  2622.   -2.43    3.97   20.62  0.0010  1.0000   8.772   8.233   7.887   7.246   7.286   7.549
   0.010  0.0400  2734.   -2.41    4.15   19.49  0.0000  1.0000   8.739   8.197   7.878   7.278   7.327   7.559
   0.010  0.0500  2821.   -2.23    4.12   22.49  0.0000  1.0000   8.313   7.769   7.465   6.900   6.939   7.167
   0.010  0.0600  2871.   -2.19    4.18   22.84  0.0000  1.0000   8.214   7.667   7.374   6.829   6.866   7.086
   0.010  0.0700  2919.   -2.10    4.19   24.52  0.0000  1.0000   8.002   7.452   7.168   6.640   6.674   6.890
   0.010  0.0720  2927.   -2.08    4.19   24.83  0.0000  1.0000   7.965   7.414   7.131   6.607   6.641   6.856
   0.010  0.0750  2942.   -2.02    4.16   26.36  0.0000  1.0000   7.816   7.264   6.984   6.466   6.498   6.714
   0.010  0.0800  2958.   -2.02    4.19   26.24  0.0000  1.0000   7.808   7.255   6.978   6.465   6.498   6.711
   0.010  0.0900  2993.   -1.94    4.19   27.88  0.0000  1.0000   7.635   7.080   6.809   6.310   6.341   6.551
   0.010  0.1000  3024.   -1.85    4.16   30.25  0.0000  1.0000   7.422   6.863   6.598   6.111   6.139   6.350
   0.010  0.1100  3112.   -1.82    4.22   29.68  0.0000  1.0000   7.365   6.795   6.544   6.092   6.114   6.322
   0.010  0.1300  3149.   -1.72    4.21   32.56  0.0000  1.0000   7.122   6.546   6.301   5.864   5.889   6.089
   0.010  0.1500  3186.   -1.64    4.21   35.03  0.0000  1.0000   6.922   6.340   6.100   5.679   5.708   5.897
   0.010  0.1750  3222.   -1.55    4.21   38.02  0.0000  1.0000   6.706   6.118   5.883   5.476   5.509   5.689
   0.010  0.2000  3251.   -1.46    4.20   41.01  0.0000  1.0000   6.511   5.918   5.686   5.292   5.327   5.500
   0.010  0.2500  3303.   -1.34    4.20   45.95  0.0000  0.9970   6.211   5.608   5.382   5.010   5.049   5.208
   0.010  0.3000  3345.   -1.23    4.19   50.60  0.0000  0.9870   5.960   5.350   5.128   4.772   4.816   4.955
   0.010  0.3500  3396.   -1.14    4.19   54.70  0.0000  0.9530   5.741   5.122   4.904   4.569   4.618   4.733
   0.010  0.4000  3451.   -1.05    4.19   58.63  0.0000  0.8760   5.539   4.910   4.698   4.384   4.440   4.536
   0.010  0.4500  3503.   -0.98    4.19   61.97  0.0000  0.7100   5.371   4.733   4.526   4.232   4.295   4.372
   0.010  0.5000  3555.   -0.90    4.19   65.47  0.0000  0.5220   5.205   4.559   4.356   4.082   4.151   4.206
   0.010  0.5700  3619.   -0.82    4.19   69.61  0.0000  0.3100   5.016   4.360   4.165   3.914   3.989   4.019
   0.010  0.6000  3645.   -0.78    4.19   71.34  0.0000  0.2890   4.940   4.280   4.088   3.847   3.925   3.946
   0.010  0.6200  3660.   -0.76    4.19   72.59  0.0000  0.2940   4.890   4.227   4.037   3.802   3.881   3.898
   0.010  0.7000  3719.   -0.68    4.19   77.21  0.0000  0.3820   4.705   4.034   3.852   3.638   3.723   3.721
   0.010  0.7500  3758.   -0.64    4.19   79.72  0.0000  0.4630   4.601   3.926   3.750   3.549   3.638   3.624
   0.010  0.8000  3795.   -0.59    4.19   82.63  0.0000  0.5680   4.492   3.812   3.641   3.454   3.546   3.519
   0.010  0.8500  3839.   -0.54    4.19   85.12  0.0000  0.6550   4.390   3.708   3.542   3.369   3.465   3.430
   0.010  0.9000  3882.   -0.50    4.19   87.66  0.0000  0.7370   4.290   3.606   3.446   3.286   3.386   3.342
   0.010  0.9500  3939.   -0.44    4.19   90.44  0.0000  0.8100   4.174   3.489   3.337   3.194   3.299   3.242
   0.010  1.0000  4011.   -0.39    4.19   92.85  0.0000  0.8570   4.057   3.376   3.233   3.108   3.219   3.145
   0.010  1.0500  4075.   -0.34    4.19   95.21  0.0000  0.8890   3.949   3.276   3.140   3.029   3.143   3.057
   0.010  1.1000  4142.   -0.29    4.18   97.75  0.0000  0.9160   3.839   3.170   3.044   2.948   3.066   2.970
   0.010  1.1500  4212.   -0.23    4.18  100.62  0.0000  0.9390   3.722   3.058   2.941   2.862   2.982   2.880
   0.010  1.2000  4291.   -0.18    4.17  103.84  0.0000  0.9570   3.590   2.948   2.838   2.767   2.887   2.782
   0.010  1.3000  4476.   -0.04    4.14  111.55  0.0000  0.9800   3.304   2.710   2.615   2.560   2.670   2.570
   0.010  1.4000  4707.    0.13    4.10  122.08  0.0000  0.9900   2.958   2.435   2.353   2.305   2.398   2.310
   0.020  0.0020   614.   -5.67    3.51    9.04  1.0000  1.0000  16.916  17.550  17.575  14.068  13.975  17.27
   0.020  0.0030   753.   -5.31    3.68    9.17  1.0000  1.0000  15.908  16.153  16.066  13.095  13.427  15.42
   0.020  0.0040   877.   -5.03    3.79    9.28  1.0000  1.0000  15.184  15.152  15.114  12.431  12.844  14.63
   0.020  0.0050   991.   -4.81    3.88    9.38  1.0000  1.0000  14.894  14.169  14.214  11.735  12.427  13.57
   0.020  0.0060  1100.   -4.62    3.95    9.48  1.0000  1.0000  14.759  13.504  13.502  11.120  12.020  12.07
   0.020  0.0070  1195.   -4.47    4.01    9.55  1.0000  1.0000  14.457  13.123  12.936  10.758  11.726  11.58
   0.020  0.0080  1293.   -4.32    4.06    9.64  1.0000  1.0000  13.799  12.678  12.416  10.473  11.525  10.93
   0.020  0.0090  1386.   -4.20    4.10    9.72  1.0000  1.0000  13.497  12.514  12.067  10.273  11.243  10.70
   0.020  0.0100  1483.   -4.07    4.14    9.83  0.9950  1.0000  13.190  12.262  11.761  10.098  10.884  10.50
   0.020  0.0120  1714.   -3.77    4.17   10.36  0.9050  1.0000  12.485  11.462  10.831   9.532  10.016   9.925
   0.020  0.0150  2149.   -3.19    4.08   12.85  0.4820  1.0000  10.553  10.023   9.650   8.736   9.007   9.185
   0.020  0.0200  2362.   -2.93    4.10   14.45  0.0062  1.0000   9.943   9.411   9.045   8.266   8.457   8.654
   0.020  0.0300  2506.   -2.85    4.31   13.97  0.0000  1.0000   9.753   9.210   8.868   8.176   8.275   8.552
   0.020  0.0400  2649.   -2.71    4.39   14.74  0.0000  1.0000   9.444   8.898   8.579   7.946   8.022   8.257
   0.020  0.0500  2766.   -2.53    4.39   16.53  0.0000  1.0000   9.050   8.503   8.200   7.611   7.677   7.886
   0.020  0.0600  2833.   -2.44    4.42   17.49  0.0000  1.0000   8.842   8.292   8.000   7.438   7.495   7.698
   0.020  0.0700  2891.   -2.34    4.42   18.85  0.0000  1.0000   8.609   8.057   7.773   7.233   7.280   7.484
   0.020  0.0720  2901.   -2.33    4.42   19.09  0.0000  1.0000   8.569   8.017   7.734   7.198   7.244   7.448
   0.020  0.0750  2917.   -2.28    4.40   19.84  0.0000  1.0000   8.467   7.914   7.634   7.104   7.148   7.351
   0.020  0.0800  2936.   -2.26    4.42   20.16  0.0000  1.0000   8.410   7.856   7.579   7.056   7.099   7.301
   0.020  0.0900  2972.   -2.18    4.42   21.41  0.0000  1.0000   8.236   7.680   7.408   6.899   6.939   7.142
   0.020  0.1000  3012.   -2.10    4.40   22.97  0.0000  1.0000   8.037   7.479   7.213   6.719   6.755   6.957
   0.020  0.1100  3121.   -2.04    4.44   23.00  0.0000  0.9990   7.910   7.343   7.093   6.641   6.665   6.869
   0.020  0.1300  3171.   -1.93    4.43   25.21  0.0000  0.9960   7.654   7.082   6.840   6.407   6.434   6.627
   0.020  0.1500  3209.   -1.85    4.43   27.14  0.0000  0.9830   7.452   6.876   6.639   6.220   6.250   6.434
   0.020  0.1750  3244.   -1.75    4.42   29.58  0.0000  0.9450   7.230   6.648   6.415   6.010   6.042   6.217
   0.020  0.2000  3279.   -1.67    4.42   31.87  0.0000  0.8590   7.032   6.446   6.217   5.826   5.860   6.026
   0.020  0.2500  3336.   -1.53    4.41   36.01  0.0000  0.5330   6.711   6.116   5.893   5.523   5.561   5.710
   0.020  0.3000  3381.   -1.42    4.40   39.83  0.0000  0.2220   6.448   5.846   5.626   5.274   5.316   5.449
   0.020  0.3500  3422.   -1.33    4.40   43.08  0.0000  0.0534   6.239   5.632   5.416   5.078   5.125   5.242
   0.020  0.4000  3464.   -1.25    4.40   46.23  0.0000  0.0107   6.047   5.434   5.221   4.899   4.950   5.052
   0.020  0.4500  3510.   -1.18    4.40   48.92  0.0000  0.0025   5.882   5.264   5.054   4.749   4.805   4.889
   0.020  0.5000  3554.   -1.11    4.39   51.75  0.0000  0.0016   5.721   5.098   4.892   4.602   4.662   4.728
   0.020  0.5700  3618.   -1.02    4.39   55.38  0.0000  0.0024   5.518   4.887   4.687   4.419   4.485   4.528
   0.020  0.6000  3648.   -0.98    4.39   56.85  0.0000  0.0036   5.437   4.802   4.605   4.347   4.415   4.450
   0.020  0.6200  3667.   -0.96    4.39   57.64  0.0000  0.0048   5.390   4.753   4.559   4.307   4.376   4.406
   0.020  0.7000  3750.   -0.86    4.38   61.99  0.0000  0.0294   5.163   4.516   4.331   4.108   4.184   4.187
   0.020  0.7500  3801.   -0.80    4.38   64.73  0.0000  0.0856   5.027   4.373   4.195   3.990   4.070   4.055
   0.020  0.8000  3864.   -0.73    4.37   67.44  0.0000  0.2080   4.884   4.225   4.056   3.872   3.958   3.928
   0.020  0.8500  3938.   -0.66    4.36   70.37  0.0000  0.3780   4.729   4.064   3.906   3.746   3.840   3.794
   0.020  0.9000  4039.   -0.58    4.35   73.28  0.0000  0.5510   4.555   3.891   3.747   3.617   3.720   3.650
   0.020  0.9500  4152.   -0.50    4.33   76.44  0.0000  0.6920   4.371   3.713   3.585   3.482   3.594   3.504
   0.020  1.0000  4287.   -0.40    4.32   80.09  0.0000  0.7910   4.158   3.522   3.409   3.332   3.449   3.348
   0.020  1.0500  4446.   -0.29    4.29   84.38  0.0000  0.8570   3.929   3.325   3.229   3.173   3.285   3.184
   0.020  1.1000  4638.   -0.17    4.26   89.84  0.0000  0.9020   3.666   3.122   3.036   2.987   3.084   2.994
   0.020  1.1500  4866.   -0.02    4.21   96.86  0.0000  0.9330   3.363   2.885   2.810   2.766   2.850   2.772
   0.020  1.2000  5133.    0.16    4.15  106.55  0.0000  0.9550   3.013   2.597   2.534   2.498   2.568   2.501
   0.020  1.3000  5844.    0.52    4.05  124.60  0.0000  0.9790   2.353   2.063   2.028   2.010   2.044   2.008
   0.020  1.4000  6255.    0.47    4.25  102.25  0.0000  0.9900   2.625   2.400   2.368   2.358   2.372   2.359
   0.030  0.0030   669.   -5.53    3.70    8.95  1.0000  1.0000  16.539  16.975  17.012  13.683  13.715  16.74
   0.030  0.0040   780.   -5.26    3.81    9.04  1.0000  1.0000  15.737  15.926  15.849  12.951  13.296  15.58
   0.030  0.0050   881.   -5.04    3.90    9.09  1.0000  1.0000  15.191  15.185  15.142  12.468  12.837  14.72
   0.030  0.0060   980.   -4.85    3.98    9.13  1.0000  1.0000  14.879  14.385  14.405  11.921  12.497  13.87
   0.030  0.0070  1079.   -4.68    4.04    9.20  1.0000  1.0000  14.751  13.659  13.688  11.326  12.139  12.30
   0.030  0.0080  1161.   -4.55    4.10    9.23  1.0000  1.0000  14.537  13.333  13.237  11.006  11.880  12.11
   0.030  0.0090  1249.   -4.42    4.14    9.29  1.0000  1.0000  14.077  12.948  12.756  10.723  11.674  11.37
   0.030  0.0100  1337.   -4.29    4.18    9.34  0.9900  1.0000  13.637  12.646  12.354  10.488  11.469  10.93
   0.030  0.0120  1623.   -3.90    4.21    9.95  0.8300  1.0000  12.760  11.784  11.223   9.801  10.391  10.14
   0.030  0.0150  2099.   -3.27    4.12   12.27  0.2415  1.0000  10.728  10.201   9.836   8.885   9.154   9.361
   0.030  0.0200  2162.   -3.28    4.30   11.49  0.0000  1.0000  10.773  10.236   9.895   8.967   9.264   9.417
   0.030  0.0300  2410.   -3.05    4.44   11.99  0.0000  1.0000  10.244   9.707   9.376   8.618   8.824   9.003
   0.030  0.0400  2591.   -2.87    4.51   12.85  0.0000  1.0000   9.805   9.258   8.937   8.283   8.373   8.622
   0.030  0.0500  2722.   -2.69    4.52   14.23  0.0000  1.0000   9.426   8.877   8.575   7.969   8.052   8.259
   0.030  0.0600  2805.   -2.58    4.54   15.21  0.0000  1.0000   9.178   8.627   8.335   7.762   7.833   8.026
   0.030  0.0700  2871.   -2.48    4.54   16.37  0.0000  1.0000   8.939   8.386   8.102   7.554   7.613   7.808
   0.030  0.0720  2881.   -2.46    4.54   16.58  0.0000  1.0000   8.898   8.344   8.063   7.519   7.575   7.771
   0.030  0.0750  2899.   -2.42    4.53   17.14  0.0000  1.0000   8.805   8.251   7.971   7.434   7.486   7.683
   0.030  0.0800  2921.   -2.39    4.54   17.50  0.0000  0.9990   8.734   8.178   7.902   7.373   7.424   7.620
   0.030  0.0900  2962.   -2.31    4.54   18.57  0.0000  0.9980   8.557   8.000   7.730   7.216   7.263   7.458
   0.030  0.1000  2998.   -2.24    4.53   19.82  0.0000  0.9950   8.374   7.816   7.551   7.050   7.093   7.288
   0.030  0.1100  3116.   -2.16    4.56   19.94  0.0000  0.9690   8.224   7.659   7.409   6.954   6.981   7.183
   0.030  0.1300  3172.   -2.06    4.56   21.74  0.0000  0.8650   7.975   7.405   7.163   6.728   6.758   6.947
   0.030  0.1500  3218.   -1.97    4.56   23.50  0.0000  0.6620   7.756   7.182   6.947   6.529   6.560   6.739
   0.030  0.1750  3262.   -1.87    4.55   25.61  0.0000  0.3760   7.525   6.946   6.716   6.313   6.346   6.516
   0.030  0.2000  3298.   -1.78    4.54   27.61  0.0000  0.1690   7.326   6.742   6.516   6.127   6.161   6.323
   0.030  0.2500  3360.   -1.65    4.53   31.15  0.0000  0.0174   7.004   6.413   6.192   5.825   5.864   6.007
   0.030  0.3000  3414.   -1.53    4.53   34.43  0.0000  0.0012   6.735   6.139   5.921   5.574   5.616   5.742
   0.030  0.3500  3453.   -1.44    4.52   37.39  0.0000  0.0001   6.520   5.919   5.704   5.371   5.417   5.528
   0.030  0.4000  3490.   -1.36    4.52   40.13  0.0000  0.0000   6.332   5.727   5.515   5.195   5.245   5.341
   0.030  0.4500  3524.   -1.29    4.52   42.70  0.0000  0.0000   6.167   5.558   5.349   5.041   5.093   5.177
   0.030  0.5000  3562.   -1.22    4.51   45.31  0.0000  0.0000   6.005   5.393   5.186   4.890   4.946   5.015
   0.030  0.5700  3627.   -1.13    4.50   48.68  0.0000  0.0000   5.793   5.175   4.973   4.699   4.760   4.808
   0.030  0.6000  3658.   -1.08    4.50   50.36  0.0000  0.0001   5.695   5.072   4.874   4.609   4.673   4.713
   0.030  0.6200  3680.   -1.05    4.49   51.35  0.0000  0.0002   5.634   5.009   4.812   4.555   4.620   4.655
   0.030  0.7000  3790.   -0.93    4.47   55.78  0.0000  0.0056   5.364   4.727   4.542   4.323   4.396   4.391
   0.030  0.7500  3877.   -0.85    4.46   58.69  0.0000  0.0366   5.179   4.531   4.360   4.171   4.253   4.226
   0.030  0.8000  3986.   -0.75    4.44   62.04  0.0000  0.1490   4.968   4.311   4.157   4.004   4.096   4.044
   0.030  0.8500  4143.   -0.64    4.42   65.59  0.0000  0.3330   4.713   4.061   3.930   3.820   3.927   3.843
   0.030  0.9000  4342.   -0.50    4.39   69.60  0.0000  0.5290   4.420   3.796   3.689   3.620   3.736   3.634
   0.030  0.9500  4560.   -0.36    4.36   74.51  0.0000  0.6850   4.121   3.554   3.464   3.412   3.515   3.421
   0.030  1.0000  4850.   -0.18    4.31   80.89  0.0000  0.7890   3.763   3.280   3.204   3.160   3.244   3.166
   0.030  1.0500  5183.    0.01    4.25   88.32  0.0000  0.8560   3.394   2.989   2.928   2.893   2.959   2.896
   0.030  1.1000  5511.    0.16    4.23   92.89  0.0000  0.9020   3.128   2.786   2.738   2.714   2.765   2.714
   0.030  1.1500  5681.    0.15    4.31   86.31  0.0000  0.9330   3.213   2.899   2.858   2.837   2.880   2.836
   0.030  1.2000  5770.    0.18    4.33   86.37  0.0000  0.9550   3.175   2.874   2.836   2.817   2.855   2.816
   0.030  1.3000  6030.    0.34    4.28   95.43  0.0000  0.9790   2.855   2.599   2.563   2.549   2.575   2.551
   0.030  1.4000  6586.    0.55    4.25  101.64  0.0000  0.9900   2.528   2.344   2.318   2.313   2.317   2.315
   0.040  0.0030   618.   -5.68    3.71    8.82  1.0000  1.0000  16.954  17.521  17.665  14.053  13.856  17.31
   0.040  0.0040   714.   -5.43    3.83    8.88  1.0000  1.0000  16.243  16.542  16.529  13.382  13.512  16.29
   0.040  0.0050   806.   -5.21    3.92    8.91  1.0000  1.0000  15.603  15.729  15.661  12.833  13.192  15.53
   0.040  0.0060   899.   -5.02    4.00    8.93  1.0000  1.0000  15.086  15.146  15.097  12.455  12.780  14.67
   0.040  0.0070   994.   -4.84    4.06    8.97  1.0000  1.0000  14.904  14.292  14.338  11.871  12.473  13.82
   0.040  0.0080  1072.   -4.71    4.12    8.97  1.0000  1.0000  14.746  13.777  13.804  11.457  12.201  12.57
   0.040  0.0090  1153.   -4.58    4.17    9.00  1.0000  1.0000  14.549  13.430  13.361  11.131  11.944  12.34
   0.040  0.0100  1239.   -4.45    4.21    9.05  0.9900  1.0000  14.130  13.046  12.886  10.842  11.738  11.59
   0.040  0.0120  1564.   -3.99    4.23    9.71  0.7700  1.0000  12.943  12.009  11.507   9.979  10.653  10.26
   0.040  0.0150  2025.   -3.39    4.17   11.53  0.0870  1.0000  11.070  10.484  10.103   9.085   9.395   9.553
   0.040  0.0200  2020.   -3.49    4.39   10.34  0.0000  1.0000  11.239  10.671  10.338   9.309   9.683   9.800
   0.040  0.0300  2324.   -3.19    4.52   10.95  0.0000  1.0000  10.579  10.044   9.723   8.904   9.171   9.303
   0.040  0.0400  2535.   -2.98    4.58   11.75  0.0000  1.0000  10.073   9.526   9.207   8.524   8.642   8.900
   0.040  0.0500  2687.   -2.80    4.60   12.91  0.0000  1.0000   9.677   9.127   8.826   8.205   8.301   8.510
   0.040  0.0600  2782.   -2.68    4.62   13.85  0.0000  1.0000   9.405   8.853   8.563   7.980   8.063   8.254
   0.040  0.0700  2855.   -2.57    4.62   14.91  0.0000  0.9990   9.158   8.603   8.321   7.767   7.836   8.025
   0.040  0.0720  2867.   -2.55    4.62   15.10  0.0000  0.9980   9.116   8.560   8.280   7.731   7.797   7.987
   0.040  0.0750  2886.   -2.52    4.62   15.53  0.0000  0.9980   9.033   8.477   8.199   7.657   7.719   7.909
   0.040  0.0800  2911.   -2.48    4.63   15.85  0.0000  0.9940   8.958   8.401   8.127   7.594   7.652   7.843
   0.040  0.0900  2955.   -2.40    4.63   16.82  0.0000  0.9790   8.778   8.220   7.952   7.435   7.488   7.678
   0.040  0.1000  2994.   -2.33    4.62   17.84  0.0000  0.9440   8.605   8.046   7.782   7.280   7.329   7.519
   0.040  0.1100  3105.   -2.26    4.65   18.05  0.0000  0.7580   8.452   7.887   7.638   7.178   7.210   7.407
   0.040  0.1300  3164.   -2.15    4.65   19.67  0.0000  0.3960   8.200   7.630   7.389   6.951   6.983   7.169
   0.040  0.1500  3214.   -2.06    4.64   21.26  0.0000  0.1490   7.978   7.405   7.170   6.749   6.783   6.959
   0.040  0.1750  3262.   -1.96    4.64   23.15  0.0000  0.0318   7.745   7.166   6.938   6.533   6.568   6.735
   0.040  0.2000  3301.   -1.87    4.63   24.81  0.0000  0.0042   7.555   6.972   6.749   6.357   6.394   6.553
   0.040  0.2500  3360.   -1.73    4.62   28.15  0.0000  0.0001   7.224   6.635   6.415   6.046   6.085   6.228
   0.040  0.3000  3414.   -1.62    4.61   31.09  0.0000  0.0000   6.956   6.363   6.146   5.797   5.839   5.965
   0.040  0.3500  3455.   -1.52    4.61   33.94  0.0000  0.0000   6.727   6.129   5.915   5.581   5.627   5.738
   0.040  0.4000  3495.   -1.44    4.60   36.39  0.0000  0.0000   6.538   5.936   5.725   5.405   5.454   5.550
   0.040  0.4500  3529.   -1.37    4.59   39.00  0.0000  0.0000   6.359   5.754   5.546   5.236   5.288   5.371
   0.040  0.5000  3568.   -1.30    4.59   41.38  0.0000  0.0000   6.197   5.589   5.383   5.086   5.140   5.210
   0.040  0.5700  3642.   -1.18    4.57   45.14  0.0000  0.0000   5.945   5.330   5.130   4.857   4.917   4.964
   0.040  0.6000  3681.   -1.14    4.56   46.67  0.0000  0.0000   5.840   5.221   5.024   4.764   4.827   4.864
   0.040  0.6200  3710.   -1.10    4.56   47.84  0.0000  0.0000   5.762   5.140   4.946   4.695   4.760   4.789
   0.040  0.7000  3869.   -0.94    4.52   52.74  0.0000  0.0027   5.420   4.780   4.606   4.408   4.486   4.465
   0.040  0.7500  4003.   -0.83    4.50   56.35  0.0000  0.0298   5.165   4.513   4.361   4.208   4.298   4.245
   0.040  0.8000  4215.   -0.68    4.47   60.24  0.0000  0.1420   4.843   4.201   4.078   3.980   4.089   3.998
   0.040  0.8500  4478.   -0.51    4.43   64.58  0.0000  0.3290   4.486   3.893   3.798   3.744   3.853   3.755
   0.040  0.9000  4774.   -0.33    4.39   69.98  0.0000  0.5290   4.121   3.618   3.538   3.492   3.580   3.500
   0.040  0.9500  5126.   -0.15    4.36   74.52  0.0000  0.6850   3.790   3.374   3.310   3.274   3.343   3.278
   0.040  1.0000  5308.   -0.12    4.40   72.71  0.0000  0.7890   3.751   3.371   3.316   3.286   3.348   3.289
   0.040  1.0500  5406.   -0.08    4.42   72.79  0.0000  0.8560   3.703   3.342   3.290   3.263   3.318   3.264
   0.040  1.1000  5523.    0.00    4.40   76.62  0.0000  0.9020   3.538   3.200   3.151   3.127   3.177   3.128
   0.040  1.1500  5638.    0.09    4.36   81.30  0.0000  0.9330   3.361   3.040   2.997   2.974   3.019   2.975
   0.040  1.2000  5778.    0.18    4.33   86.35  0.0000  0.9550   3.172   2.873   2.835   2.816   2.854   2.815
   0.040  1.3000  6143.    0.37    4.28   95.43  0.0000  0.9790   2.815   2.574   2.540   2.529   2.548   2.529
   0.040  1.4000  6624.    0.54    4.28   99.19  0.0000  0.9900   2.569   2.389   2.364   2.360   2.363   2.361
   0.050  0.0040   676.   -5.53    3.84    8.79  1.0000  1.0000  16.532  16.919  16.993  13.650  13.632  16.72
   0.050  0.0050   756.   -5.34    3.93    8.80  1.0000  1.0000  15.955  16.186  16.105  13.132  13.355  15.89
   0.050  0.0060   840.   -5.15    4.01    8.80  1.0000  1.0000  15.504  15.493  15.445  12.693  13.024  15.32
   0.050  0.0070   928.   -4.98    4.08    8.81  1.0000  1.0000  14.965  14.987  14.956  12.364  12.712  14.50
   0.050  0.0080  1010.   -4.83    4.14    8.81  1.0000  1.0000  14.875  14.230  14.279  11.842  12.448  13.62
   0.050  0.0090  1085.   -4.71    4.19    8.81  1.0000  1.0000  14.740  13.782  13.805  11.468  12.184  12.74
   0.050  0.0100  1171.   -4.57    4.23    8.86  0.9900  1.0000  14.470  13.388  13.301  11.123  11.917  12.26
   0.050  0.0120  1520.   -4.05    4.24    9.54  0.7150  1.0000  13.105  12.189  11.724  10.105  10.843  10.42
   0.050  0.0150  1903.   -3.57    4.25   10.63  0.0176  1.0000  11.560  10.870  10.456   9.342   9.731   9.795
   0.050  0.0200  1909.   -3.64    4.45    9.70  0.0000  1.0000  11.729  11.043  10.668   9.534   9.952   10.00
   0.050  0.0300  2246.   -3.31    4.58   10.26  0.0000  1.0000  10.851  10.315  10.009   9.126   9.434   9.558
   0.050  0.0400  2480.   -3.08    4.64   10.98  0.0000  1.0000  10.299   9.753   9.438   8.723   8.877   9.122
   0.050  0.0500  2651.   -2.88    4.66   12.04  0.0000  1.0000   9.869   9.318   9.016   8.382   8.484   8.704
   0.050  0.0600  2759.   -2.75    4.68   12.89  0.0000  0.9990   9.587   9.034   8.745   8.154   8.246   8.436
